"","folder","filename","database","annotation","image","width","height","depth","segmented","name","pose","truncated","difficult","occluded"
"829","VOC2012","2009_003387.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"car","Right",1,0,0
"830","VOC2012","2009_003406.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,285,1,1,"car","Right",0,0,0
"831","VOC2012","2009_003433.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,363,1,1,"train","Unspecified",1,0,0
"832","VOC2012","2009_003450.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",409,500,1,1,"bird","Right",0,0,0
"833","VOC2012","2009_003466.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"dog","Left",0,0,0
"834","VOC2012","2009_003481.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"horse","Unspecified",1,0,1
"835","VOC2012","2009_003494.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"person","Unspecified",0,0,0
"836","VOC2012","2009_003498.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,365,1,1,"bird","Left",0,0,1
"837","VOC2012","2009_003504.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,334,1,1,"boat","Right",1,0,1
"838","VOC2012","2009_003507.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",334,500,1,1,"pottedplant","Unspecified",0,0,0
"839","VOC2012","2009_003517.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"bottle","Unspecified",0,0,0
"840","VOC2012","2009_003523.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"tvmonitor","Frontal",0,0,0
"841","VOC2012","2009_003542.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"cow","Unspecified",1,0,0
"842","VOC2012","2009_003549.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,284,1,1,"car","Unspecified",0,0,0
"843","VOC2012","2009_003551.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,500,1,1,"tvmonitor","Unspecified",0,0,1
"844","VOC2012","2009_003564.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"sofa","Frontal",1,0,0
"845","VOC2012","2009_003569.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"cow","Right",0,0,0
"846","VOC2012","2009_003576.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,334,1,1,"motorbike","Frontal",0,0,0
"847","VOC2012","2009_003589.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"car","Right",0,0,0
"848","VOC2012","2009_003607.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"sofa","Left",1,0,0
"849","VOC2012","2009_003640.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,388,1,1,"bird","Rear",0,0,0
"850","VOC2012","2009_003666.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"sheep","Frontal",0,0,0
"851","VOC2012","2009_003696.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"aeroplane","Unspecified",0,0,0
"852","VOC2012","2009_003703.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bus","Unspecified",0,0,0
"853","VOC2012","2009_003707.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"boat","Unspecified",1,0,0
"854","VOC2012","2009_003756.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"dog","Unspecified",1,0,0
"855","VOC2012","2009_003771.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",333,500,1,1,"cat","Frontal",0,0,0
"856","VOC2012","2009_003773.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,334,1,1,"cow","Left",1,0,0
"857","VOC2012","2009_003804.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"horse","Frontal",0,0,0
"858","VOC2012","2009_003806.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"aeroplane","Right",0,0,0
"859","VOC2012","2009_003810.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"dog","Unspecified",0,0,0
"860","VOC2012","2009_003849.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"person","Frontal",1,0,0
"861","VOC2012","2009_003857.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"tvmonitor","Frontal",0,0,0
"862","VOC2012","2009_003858.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,367,1,1,"bird","Unspecified",0,0,0
"863","VOC2012","2009_003895.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"tvmonitor","Frontal",0,0,0
"864","VOC2012","2009_003903.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,362,1,1,"horse","Frontal",1,0,1
"865","VOC2012","2009_003904.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",333,500,1,1,"cat","Unspecified",0,0,0
"866","VOC2012","2009_003928.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",394,500,1,1,"dog","Frontal",0,0,0
"867","VOC2012","2009_003938.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,367,1,1,"train","Unspecified",0,0,0
"868","VOC2012","2009_003971.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"bicycle","Unspecified",1,0,0
"869","VOC2012","2009_003991.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"chair","Unspecified",0,0,1
"870","VOC2012","2009_004021.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",352,264,1,1,"bird","Right",0,0,0
"871","VOC2012","2009_004033.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",333,500,1,1,"dog","Frontal",0,0,0
"872","VOC2012","2009_004043.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"motorbike","Right",0,0,1
"873","VOC2012","2009_004070.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"sheep","Unspecified",0,0,0
"874","VOC2012","2009_004072.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bus","Unspecified",1,0,0
"875","VOC2012","2009_004084.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",384,500,1,1,"bird","Unspecified",0,0,0
"876","VOC2012","2009_004099.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"cat","Unspecified",1,0,0
"877","VOC2012","2009_004125.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"boat","Right",0,0,0
"878","VOC2012","2009_004140.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"sofa","Unspecified",1,0,1
"879","VOC2012","2009_004217.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",333,500,1,1,"chair","Left",0,0,0
"880","VOC2012","2009_004221.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",396,500,1,1,"person","Frontal",0,0,1
"881","VOC2012","2009_004247.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",380,500,1,1,"bottle","Unspecified",0,0,0
"882","VOC2012","2009_004248.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"cat","Frontal",1,0,0
"883","VOC2012","2009_004255.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"train","Frontal",0,0,0
"884","VOC2012","2009_004298.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"sofa","Frontal",0,0,0
"885","VOC2012","2009_004324.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bottle","Unspecified",0,0,1
"886","VOC2012","2009_004455.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,332,1,1,"car","Left",1,0,0
"887","VOC2012","2009_004494.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"car","Rear",0,0,0
"888","VOC2012","2009_004497.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"horse","Unspecified",1,0,0
"889","VOC2012","2009_004504.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",369,500,1,1,"cat","Unspecified",1,0,1
"890","VOC2012","2009_004507.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,334,1,1,"dog","Left",0,0,0
"891","VOC2012","2009_004509.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bird","Unspecified",0,0,1
"892","VOC2012","2009_004540.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bird","Unspecified",0,0,0
"893","VOC2012","2009_004568.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"bird","Left",0,0,0
"894","VOC2012","2009_004579.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",334,500,1,1,"bottle","Unspecified",0,0,0
"895","VOC2012","2009_004581.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"dog","Right",0,0,1
"896","VOC2012","2009_004590.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",480,332,1,1,"bus","Frontal",1,0,0
"897","VOC2012","2009_004592.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",333,500,1,1,"dog","Unspecified",0,0,0
"898","VOC2012","2009_004594.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"car","Frontal",0,0,0
"899","VOC2012","2009_004635.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,359,1,1,"boat","Frontal",0,0,0
"900","VOC2012","2009_004653.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"aeroplane","Left",0,0,0
"901","VOC2012","2009_004687.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"sofa","Right",0,0,1
"902","VOC2012","2009_004721.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"cat","Unspecified",0,0,0
"903","VOC2012","2009_004730.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,398,1,1,"train","Right",1,0,1
"904","VOC2012","2009_004732.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bus","Unspecified",0,0,0
"905","VOC2012","2009_004738.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"motorbike","Left",0,0,1
"906","VOC2012","2009_004748.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"car","Unspecified",0,0,0
"907","VOC2012","2009_004789.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bus","Left",1,0,0
"908","VOC2012","2009_004799.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"train","Unspecified",0,0,0
"909","VOC2012","2009_004801.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,334,1,1,"motorbike","Frontal",0,0,0
"910","VOC2012","2009_004848.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bicycle","Unspecified",0,0,0
"911","VOC2012","2009_004859.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"diningtable","Unspecified",1,0,1
"912","VOC2012","2009_004867.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bus","Unspecified",0,0,0
"913","VOC2012","2009_004882.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",385,500,1,1,"bicycle","Left",0,0,0
"914","VOC2012","2009_004886.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"bird","Right",0,0,0
"915","VOC2012","2009_004895.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"bird","Right",1,0,1
"916","VOC2012","2009_004942.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,443,1,1,"horse","Unspecified",0,0,0
"917","VOC2012","2009_004969.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"aeroplane","Right",0,0,0
"918","VOC2012","2009_004987.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"motorbike","Right",0,0,0
"919","VOC2012","2009_004993.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"sofa","Unspecified",1,0,1
"920","VOC2012","2009_004994.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,332,1,1,"person","Left",1,0,0
"921","VOC2012","2009_005038.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"diningtable","Unspecified",1,0,0
"922","VOC2012","2009_005078.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,358,1,1,"motorbike","Right",0,0,1
"923","VOC2012","2009_005087.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",400,500,1,1,"bicycle","Unspecified",0,0,1
"924","VOC2012","2009_005089.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,374,1,1,"sheep","Left",0,0,0
"925","VOC2012","2009_005137.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,368,1,1,"bird","Rear",0,0,0
"926","VOC2012","2009_005148.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",320,240,1,1,"train","Unspecified",1,0,0
"927","VOC2012","2009_005156.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,434,1,1,"bicycle","Left",0,0,1
"928","VOC2012","2009_005158.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"cat","Frontal",0,0,1
"929","VOC2012","2009_005189.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,334,1,1,"aeroplane","Unspecified",0,0,0
"930","VOC2012","2009_005190.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",341,500,1,1,"bottle","Unspecified",1,0,1
"931","VOC2012","2009_005217.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"horse","Unspecified",0,0,1
"932","VOC2012","2009_005219.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"cat","Unspecified",1,0,0
"933","VOC2012","2009_005220.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"train","Unspecified",0,0,0
"934","VOC2012","2009_005231.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bus","Unspecified",0,0,1
"935","VOC2012","2009_005260.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bird","Unspecified",1,0,0
"936","VOC2012","2009_005262.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"bird","Left",0,0,1
"937","VOC2012","2009_005302.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,381,1,1,"bottle","Unspecified",0,0,1
"938","VOC2012","2010_000003.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"dog","Unspecified",0,0,1
"939","VOC2012","2010_000038.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,476,1,1,"horse","Left",0,0,1
"940","VOC2012","2010_000065.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"bicycle","Frontal",0,0,1
"941","VOC2012","2010_000083.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,334,1,1,"bicycle","Unspecified",0,0,0
"942","VOC2012","2010_000084.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"boat","Left",0,0,0
"943","VOC2012","2010_000087.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"motorbike","Left",0,0,0
"944","VOC2012","2010_000110.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",333,500,1,1,"dog","Unspecified",1,0,1
"945","VOC2012","2010_000159.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"dog","Frontal",1,0,0
"946","VOC2012","2010_000160.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"car","Rear",0,0,0
"947","VOC2012","2010_000163.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",361,500,1,1,"cat","Unspecified",0,0,0
"948","VOC2012","2010_000174.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"diningtable","Unspecified",1,0,0
"949","VOC2012","2010_000216.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",300,200,1,1,"dog","Unspecified",0,0,0
"950","VOC2012","2010_000238.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"person","Unspecified",0,0,0
"951","VOC2012","2010_000241.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"bird","Left",0,0,0
"952","VOC2012","2010_000256.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,300,1,1,"sofa","Frontal",0,0,1
"953","VOC2012","2010_000272.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,281,1,1,"boat","Left",0,0,0
"954","VOC2012","2010_000284.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"sofa","Rear",1,0,0
"955","VOC2012","2010_000309.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,361,1,1,"sheep","Right",0,0,0
"956","VOC2012","2010_000318.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"tvmonitor","Unspecified",0,0,0
"957","VOC2012","2010_000330.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",300,400,1,1,"pottedplant","Unspecified",0,0,0
"958","VOC2012","2010_000335.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"bird","Left",1,0,0
"959","VOC2012","2010_000342.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bicycle","Unspecified",0,0,0
"960","VOC2012","2010_000372.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",432,324,1,1,"car","Left",1,0,1
"961","VOC2012","2010_000422.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"dog","Unspecified",0,0,0
"962","VOC2012","2010_000426.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,334,1,1,"bottle","Unspecified",1,0,0
"963","VOC2012","2010_000427.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cow","Right",0,0,0
"964","VOC2012","2010_000502.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bird","Right",0,0,0
"965","VOC2012","2010_000530.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"car","Right",0,0,0
"966","VOC2012","2010_000552.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Unspecified",0,0,0
"967","VOC2012","2010_000559.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,281,1,1,"person","Frontal",0,0,1
"968","VOC2012","2010_000572.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,332,1,1,"aeroplane","Right",0,0,0
"969","VOC2012","2010_000573.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,377,1,1,"bus","Unspecified",0,0,0
"970","VOC2012","2010_000622.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"aeroplane","Right",0,0,0
"971","VOC2012","2010_000628.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"car","Unspecified",0,0,0
"972","VOC2012","2010_000639.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"pottedplant","Unspecified",0,0,0
"973","VOC2012","2010_000666.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"horse","Right",0,0,1
"974","VOC2012","2010_000679.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",412,291,1,1,"person","Rear",0,0,0
"975","VOC2012","2010_000682.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,252,1,1,"bus","Unspecified",0,0,0
"976","VOC2012","2010_000683.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,334,1,1,"cat","Unspecified",1,0,1
"977","VOC2012","2010_000724.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",266,400,1,1,"cat","Unspecified",0,0,0
"978","VOC2012","2010_000738.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"person","Frontal",1,0,0
"979","VOC2012","2010_000764.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,334,1,1,"train","Unspecified",1,0,0
"980","VOC2012","2010_000788.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"dog","Frontal",0,0,1
"981","VOC2012","2010_000814.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"bird","Frontal",1,0,0
"982","VOC2012","2010_000836.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,405,1,1,"bird","Unspecified",0,0,0
"983","VOC2012","2010_000874.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",315,500,1,1,"horse","Unspecified",1,0,1
"984","VOC2012","2010_000904.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,400,1,1,"dog","Unspecified",1,0,0
"985","VOC2012","2010_000906.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,378,1,1,"boat","Unspecified",0,0,0
"986","VOC2012","2010_000907.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cow","Frontal",0,0,0
"987","VOC2012","2010_000918.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"bird","Left",0,0,0
"988","VOC2012","2010_000929.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",334,500,1,1,"motorbike","Right",0,0,0
"989","VOC2012","2010_000941.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",343,500,1,1,"cat","Right",1,0,0
"990","VOC2012","2010_000952.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"car","Unspecified",0,0,0
"991","VOC2012","2010_000961.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",373,500,1,1,"bird","Frontal",0,0,0
"992","VOC2012","2010_001000.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,334,1,1,"cow","Left",1,0,0
"993","VOC2012","2010_001010.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"cow","Frontal",0,0,0
"994","VOC2012","2010_001011.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"sheep","Left",0,0,0
"995","VOC2012","2010_001016.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,304,1,1,"bird","Left",0,0,0
"996","VOC2012","2010_001017.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,433,1,1,"aeroplane","Unspecified",0,0,0
"997","VOC2012","2010_001024.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,332,1,1,"aeroplane","Frontal",1,0,0
"998","VOC2012","2010_001036.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"person","Rear",1,0,0
"999","VOC2012","2010_001061.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"bird","Right",0,0,0
"1000","VOC2012","2010_001069.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",448,500,1,1,"bird","Right",0,0,0
"1001","VOC2012","2010_001070.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"cat","Unspecified",1,0,1
"1002","VOC2012","2010_001079.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,341,1,1,"sheep","Rear",1,0,1
"1003","VOC2012","2010_001104.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",355,500,1,1,"train","Unspecified",1,0,0
"1004","VOC2012","2010_001124.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"dog","Unspecified",0,0,0
"1005","VOC2012","2010_001149.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"sofa","Unspecified",1,0,0
"1006","VOC2012","2010_001151.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"person","Unspecified",0,0,0
"1007","VOC2012","2010_001174.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"aeroplane","Right",0,0,0
"1008","VOC2012","2010_001206.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",478,344,1,1,"bus","Unspecified",0,0,0
"1009","VOC2012","2010_001246.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"car","Frontal",0,0,1
"1010","VOC2012","2010_001251.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"motorbike","Right",1,0,0
"1011","VOC2012","2010_001256.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"sheep","Left",0,0,0
"1012","VOC2012","2010_001264.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"dog","Left",1,0,0
"1013","VOC2012","2010_001292.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,412,1,1,"cat","Unspecified",1,0,0
"1014","VOC2012","2010_001313.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"motorbike","Unspecified",0,0,0
"1015","VOC2012","2010_001327.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,374,1,1,"sofa","Frontal",1,0,0
"1016","VOC2012","2010_001331.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Unspecified",0,0,0
"1017","VOC2012","2010_001351.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"cat","Left",1,0,0
"1018","VOC2012","2010_001367.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,411,1,1,"bicycle","Left",1,0,1
"1019","VOC2012","2010_001376.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",300,245,1,1,"dog","Frontal",0,0,0
"1020","VOC2012","2010_001403.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,344,1,1,"bus","Unspecified",0,0,0
"1021","VOC2012","2010_001448.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"aeroplane","Unspecified",0,0,0
"1022","VOC2012","2010_001451.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",314,400,1,1,"horse","Left",1,0,0
"1023","VOC2012","2010_001522.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"sheep","Right",1,0,1
"1024","VOC2012","2010_001534.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Left",1,0,0
"1025","VOC2012","2010_001553.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",358,500,1,1,"car","Unspecified",1,0,1
"1026","VOC2012","2010_001557.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"sheep","Rear",0,0,0
"1027","VOC2012","2010_001563.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"dog","Left",0,0,0
"1028","VOC2012","2010_001577.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"sheep","Frontal",1,0,0
"1029","VOC2012","2010_001579.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"diningtable","Unspecified",1,0,0
"1030","VOC2012","2010_001646.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,297,1,1,"bus","Unspecified",0,0,0
"1031","VOC2012","2010_001656.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",375,500,1,1,"cat","Right",1,0,0
"1032","VOC2012","2010_001692.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",450,338,1,1,"cow","Left",1,0,0
"1033","VOC2012","2010_001699.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"person","Frontal",0,0,1
"1034","VOC2012","2010_001734.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"train","Unspecified",0,0,0
"1035","VOC2012","2010_001752.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"tvmonitor","Frontal",0,0,0
